Local time,Open,High,Low,Close,Volume
26.11.2016 11:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 12:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 13:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 14:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 15:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 16:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 17:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 18:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 19:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 20:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 21:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 22:00:00.000,1.05901,1.05901,1.05901,1.05901,0
26.11.2016 23:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 00:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 01:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 02:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 03:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 04:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 05:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 06:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 07:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 08:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 09:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 10:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 11:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 12:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 13:00:00.000,1.06111,1.06111,1.05948,1.05981,1468.84
27.11.2016 14:00:00.000,1.05987,1.06105,1.05945,1.06091,5090.4502
27.11.2016 15:00:00.000,1.06089,1.06341,1.06066,1.06299,7779.96
27.11.2016 16:00:00.000,1.06298,1.06474,1.06221,1.06454,10333.6699
27.11.2016 17:00:00.000,1.06454,1.06856,1.06445,1.06625,15099.5195
27.11.2016 18:00:00.000,1.06625,1.06652,1.06496,1.06509,7786.5898
27.11.2016 19:00:00.000,1.06510,1.06631,1.06483,1.06584,6501.3198
27.11.2016 20:00:00.000,1.06584,1.06652,1.06509,1.06537,5126.6099
27.11.2016 21:00:00.000,1.06540,1.06564,1.06462,1.06475,5634.1401
27.11.2016 22:00:00.000,1.06475,1.06626,1.06415,1.06567,10938.0098
27.11.2016 23:00:00.000,1.06564,1.06695,1.06504,1.06628,14308.9697
28.11.2016 00:00:00.000,1.06627,1.06657,1.06385,1.06424,13707.2803
28.11.2016 01:00:00.000,1.06419,1.06424,1.06317,1.06318,11105.0703
28.11.2016 02:00:00.000,1.06318,1.06322,1.05943,1.06037,12561.0596
28.11.2016 03:00:00.000,1.06039,1.06108,1.05811,1.05821,13521.54
28.11.2016 04:00:00.000,1.05822,1.05946,1.05652,1.05686,14555.1504
28.11.2016 05:00:00.000,1.05682,1.05902,1.05636,1.05854,16490.3691
28.11.2016 06:00:00.000,1.05853,1.06046,1.05774,1.05823,17698.5293
28.11.2016 07:00:00.000,1.05825,1.06047,1.05728,1.05747,15518.5898
28.11.2016 08:00:00.000,1.05747,1.05854,1.05714,1.05847,8430.8604
28.11.2016 09:00:00.000,1.05846,1.05958,1.05820,1.05943,5440.4102
28.11.2016 10:00:00.000,1.05944,1.05997,1.05921,1.05949,4740.4102
28.11.2016 11:00:00.000,1.05945,1.06076,1.05936,1.06073,5272.6802
28.11.2016 12:00:00.000,1.06072,1.06174,1.06041,1.06133,3909.8301
28.11.2016 13:00:00.000,1.06130,1.06140,1.06074,1.06129,2037.92
28.11.2016 14:00:00.000,1.06131,1.06218,1.06097,1.06189,4006.1599
28.11.2016 15:00:00.000,1.06188,1.06198,1.06071,1.06101,5848.2598
28.11.2016 16:00:00.000,1.06103,1.06132,1.06007,1.06101,7180.21
28.11.2016 17:00:00.000,1.06099,1.06105,1.05932,1.05974,6215.1899
28.11.2016 18:00:00.000,1.05973,1.06002,1.05886,1.05935,5939.5498
28.11.2016 19:00:00.000,1.05935,1.06021,1.05924,1.06007,5736.3101
28.11.2016 20:00:00.000,1.06006,1.06066,1.05979,1.06023,4615.71
28.11.2016 21:00:00.000,1.06026,1.06093,1.06025,1.06044,3720.3101
28.11.2016 22:00:00.000,1.06044,1.06044,1.05895,1.06030,9408.2305
28.11.2016 23:00:00.000,1.06034,1.06141,1.05880,1.05927,11729.2695
29.11.2016 00:00:00.000,1.05929,1.06009,1.05821,1.05963,12056.9102
29.11.2016 01:00:00.000,1.05962,1.06066,1.05926,1.06054,11036.7598
29.11.2016 02:00:00.000,1.06053,1.06093,1.05951,1.05973,9824.5703
29.11.2016 03:00:00.000,1.05974,1.06008,1.05793,1.05877,15747.25
29.11.2016 04:00:00.000,1.05877,1.05943,1.05649,1.05759,17329.2207
29.11.2016 05:00:00.000,1.05759,1.06113,1.05717,1.06003,20156.7598
29.11.2016 06:00:00.000,1.06011,1.06338,1.05937,1.06171,24438.0996
29.11.2016 07:00:00.000,1.06176,1.06261,1.06066,1.06261,15827.0898
29.11.2016 08:00:00.000,1.06263,1.06352,1.06207,1.06272,12921.75
29.11.2016 09:00:00.000,1.06272,1.06478,1.06272,1.06473,8402.0195
29.11.2016 10:00:00.000,1.06473,1.06496,1.06397,1.06471,6802.4399
29.11.2016 11:00:00.000,1.06473,1.06473,1.06411,1.06454,4267.1499
29.11.2016 12:00:00.000,1.06454,1.06542,1.06454,1.06492,3759.9399
29.11.2016 13:00:00.000,1.06490,1.06536,1.06468,1.06483,938.58
29.11.2016 14:00:00.000,1.06487,1.06508,1.06460,1.06472,2445.29
29.11.2016 15:00:00.000,1.06472,1.06603,1.06458,1.06476,6905.75
29.11.2016 16:00:00.000,1.06476,1.06511,1.06410,1.06497,5093.0898
29.11.2016 17:00:00.000,1.06497,1.06555,1.06358,1.06384,4624.02
29.11.2016 18:00:00.000,1.06384,1.06385,1.06281,1.06319,6337.46
29.11.2016 19:00:00.000,1.06317,1.06365,1.06275,1.06335,5788.1001
29.11.2016 20:00:00.000,1.06335,1.06365,1.06297,1.06317,3989.71
29.11.2016 21:00:00.000,1.06318,1.06416,1.06289,1.06315,5356.8799
29.11.2016 22:00:00.000,1.06318,1.06347,1.06215,1.06231,10866.4697
29.11.2016 23:00:00.000,1.06231,1.06594,1.06192,1.06562,18408.9609
30.11.2016 00:00:00.000,1.06561,1.06643,1.06355,1.06371,16327.5898
30.11.2016 01:00:00.000,1.06370,1.06561,1.06352,1.06526,13815.1699
30.11.2016 02:00:00.000,1.06524,1.06666,1.06451,1.06468,13220.2002
30.11.2016 03:00:00.000,1.06472,1.06499,1.06254,1.06356,15262.8398
30.11.2016 04:00:00.000,1.06356,1.06538,1.06141,1.06297,21134.1406
30.11.2016 05:00:00.000,1.06295,1.06335,1.05881,1.05992,26159.2793
30.11.2016 06:00:00.000,1.05993,1.06164,1.05827,1.06091,27023.0801
30.11.2016 07:00:00.000,1.06090,1.06110,1.05527,1.05778,27779.8906
30.11.2016 08:00:00.000,1.05778,1.05990,1.05760,1.05990,14814.6602
30.11.2016 09:00:00.000,1.05990,1.05998,1.05869,1.05913,9999.0498
30.11.2016 10:00:00.000,1.05914,1.06019,1.05874,1.05974,7223.8999
30.11.2016 11:00:00.000,1.05972,1.06023,1.05953,1.05968,8545.8799
30.11.2016 12:00:00.000,1.05970,1.06002,1.05872,1.05881,4071.9399
30.11.2016 13:00:00.000,1.05879,1.05979,1.05873,1.05957,2393.52
30.11.2016 14:00:00.000,1.05959,1.05984,1.05856,1.05903,5724.4502
30.11.2016 16:00:00.000,1.05903,1.06014,1.05887,1.05940,7580.6802
30.11.2016 17:00:00.000,1.05941,1.06043,1.05892,1.05957,9333.7402
30.11.2016 18:00:00.000,1.05956,1.06011,1.05900,1.06009,6391.4502
30.11.2016 19:00:00.000,1.06009,1.06045,1.05957,1.05992,6352.21
30.11.2016 20:00:00.000,1.05993,1.06026,1.05955,1.06023,5514.6499
30.11.2016 21:00:00.000,1.06023,1.06171,1.06016,1.06141,9464.4004
30.11.2016 22:00:00.000,1.06140,1.06297,1.06113,1.06241,7091.0698
30.11.2016 23:00:00.000,1.06240,1.06258,1.06116,1.06146,12042.6396
01.12.2016 00:00:00.000,1.06147,1.06217,1.06028,1.06092,15136.0303
01.12.2016 01:00:00.000,1.06092,1.06398,1.06057,1.06296,15676.7598
01.12.2016 02:00:00.000,1.06297,1.06356,1.06152,1.06154,15953.0098
01.12.2016 03:00:00.000,1.06154,1.06327,1.06154,1.06228,10967.6602
01.12.2016 04:00:00.000,1.06227,1.06349,1.06144,1.06151,12807.9297
01.12.2016 05:00:00.000,1.06152,1.06338,1.06146,1.06280,15488.5596
01.12.2016 06:00:00.000,1.06281,1.06287,1.05913,1.05967,21321
01.12.2016 07:00:00.000,1.05968,1.06148,1.05846,1.06124,27436.0391
01.12.2016 08:00:00.000,1.06126,1.06348,1.06051,1.06345,22468.1992
01.12.2016 09:00:00.000,1.06345,1.06361,1.06205,1.06253,11147.0195
01.12.2016 10:00:00.000,1.06254,1.06474,1.06247,1.06453,10602.0195
01.12.2016 11:00:00.000,1.06456,1.06597,1.06413,1.06462,11798.6396
01.12.2016 12:00:00.000,1.06461,1.06631,1.06442,1.06601,9685.04
01.12.2016 13:00:00.000,1.06600,1.06688,1.06557,1.06607,8186.3599
01.12.2016 14:00:00.000,1.06602,1.06644,1.06565,1.06588,2038.33
01.12.2016 15:00:00.000,1.06604,1.06664,1.06573,1.06621,4138.3901
01.12.2016 16:00:00.000,1.06621,1.06696,1.06607,1.06643,6179.5898
01.12.2016 17:00:00.000,1.06643,1.06771,1.06616,1.06704,5608.6499
01.12.2016 18:00:00.000,1.06703,1.06731,1.06660,1.06715,4618.5601
01.12.2016 19:00:00.000,1.06715,1.06829,1.06666,1.06809,6317.6899
01.12.2016 20:00:00.000,1.06811,1.06898,1.06788,1.06788,7405.2798
01.12.2016 21:00:00.000,1.06786,1.06885,1.06784,1.06836,5559.3701
01.12.2016 22:00:00.000,1.06835,1.06883,1.06782,1.06795,5461.6001
01.12.2016 23:00:00.000,1.06795,1.06806,1.06656,1.06711,10349.3496
02.12.2016 00:00:00.000,1.06705,1.06775,1.06545,1.06633,14526.3604
02.12.2016 01:00:00.000,1.06633,1.06667,1.06461,1.06463,14214.4102
02.12.2016 02:00:00.000,1.06463,1.06498,1.06363,1.06447,13267.0703
02.12.2016 03:00:00.000,1.06447,1.06495,1.06396,1.06470,12011.1104
02.12.2016 04:00:00.000,1.06470,1.06516,1.06306,1.06306,10869.7305
02.12.2016 05:00:00.000,1.06307,1.06718,1.06253,1.06348,25988.9297
02.12.2016 06:00:00.000,1.06347,1.06606,1.06331,1.06501,24737.5195
02.12.2016 07:00:00.000,1.06501,1.06742,1.06445,1.06606,22845.5098
02.12.2016 08:00:00.000,1.06608,1.06809,1.06608,1.06662,16517.3203
02.12.2016 09:00:00.000,1.06662,1.06791,1.06652,1.06746,11309.4902
02.12.2016 10:00:00.000,1.06746,1.06791,1.06554,1.06577,10651.7197
02.12.2016 11:00:00.000,1.06578,1.06630,1.06556,1.06585,6359.4502
02.12.2016 12:00:00.000,1.06586,1.06676,1.06561,1.06631,8557.5801
02.12.2016 13:00:00.000,1.06631,1.06755,1.06616,1.06632,4210.25
02.12.2016 14:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 15:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 16:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 17:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 18:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 19:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 20:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 21:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 22:00:00.000,1.06632,1.06632,1.06632,1.06632,0
02.12.2016 23:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 00:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 01:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 02:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 03:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 04:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 05:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 06:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 07:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 08:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 09:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 10:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 11:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 12:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 13:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 14:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 15:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 16:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 17:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 18:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 19:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 20:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 21:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 22:00:00.000,1.06632,1.06632,1.06632,1.06632,0
03.12.2016 23:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 00:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 01:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 02:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 03:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 04:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 05:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 06:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 07:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 08:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 09:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 10:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 11:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 12:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 13:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 14:00:00.000,1.06262,1.06270,1.05321,1.05329,6777.1602
04.12.2016 15:00:00.000,1.05325,1.05902,1.05055,1.05675,18199.5703
04.12.2016 16:00:00.000,1.05675,1.05951,1.05558,1.05668,14370.0303
04.12.2016 17:00:00.000,1.05666,1.05800,1.05532,1.05603,9619.8896
04.12.2016 18:00:00.000,1.05604,1.05655,1.05502,1.05556,7703.4102
04.12.2016 19:00:00.000,1.05552,1.05554,1.05374,1.05488,7889.9199
04.12.2016 20:00:00.000,1.05488,1.05528,1.05376,1.05515,5778.3501
04.12.2016 21:00:00.000,1.05517,1.05665,1.05512,1.05662,6472.3398
04.12.2016 22:00:00.000,1.05659,1.05754,1.05545,1.05678,6182.8198
04.12.2016 23:00:00.000,1.05678,1.06193,1.05577,1.06034,20166.8906
05.12.2016 00:00:00.000,1.06036,1.06621,1.05955,1.06377,25114.9395
05.12.2016 01:00:00.000,1.06377,1.06547,1.06323,1.06334,17977.6602
05.12.2016 02:00:00.000,1.06333,1.06572,1.06300,1.06542,14833.3701
05.12.2016 03:00:00.000,1.06542,1.07296,1.06471,1.06972,22251.1309
05.12.2016 04:00:00.000,1.06971,1.07113,1.06830,1.06921,14340.2197
05.12.2016 05:00:00.000,1.06921,1.07089,1.06845,1.06869,18136.6699
05.12.2016 06:00:00.000,1.06870,1.07352,1.06870,1.07316,20818.7598
05.12.2016 07:00:00.000,1.07295,1.07399,1.07232,1.07244,22741.9004
05.12.2016 08:00:00.000,1.07246,1.07305,1.07176,1.07225,15857.25
05.12.2016 09:00:00.000,1.07227,1.07699,1.07225,1.07673,15411.6699
05.12.2016 10:00:00.000,1.07671,1.07963,1.07595,1.07792,14842.5996
05.12.2016 11:00:00.000,1.07792,1.07890,1.07676,1.07683,9728.9199
05.12.2016 12:00:00.000,1.07687,1.07707,1.07600,1.07624,7298.7002
05.12.2016 13:00:00.000,1.07624,1.07665,1.07605,1.07635,3863.05
05.12.2016 14:00:00.000,1.07633,1.07681,1.07574,1.07579,2327.8999
05.12.2016 15:00:00.000,1.07580,1.07633,1.07539,1.07564,4132.6099
05.12.2016 16:00:00.000,1.07564,1.07635,1.07504,1.07553,6656.3799
05.12.2016 17:00:00.000,1.07552,1.07625,1.07539,1.07617,6159.3398
05.12.2016 18:00:00.000,1.07618,1.07698,1.07594,1.07633,4373.9302
05.12.2016 19:00:00.000,1.07630,1.07645,1.07510,1.07549,4976.7402
05.12.2016 20:00:00.000,1.07550,1.07586,1.07519,1.07555,4151.75
05.12.2016 21:00:00.000,1.07554,1.07601,1.07528,1.07550,4395.8101
05.12.2016 22:00:00.000,1.07548,1.07550,1.07404,1.07413,5504.9102
05.12.2016 23:00:00.000,1.07413,1.07674,1.07368,1.07624,11393.3799
06.12.2016 00:00:00.000,1.07621,1.07853,1.07563,1.07702,15902.79
06.12.2016 01:00:00.000,1.07702,1.07826,1.07613,1.07666,11287.6699
06.12.2016 02:00:00.000,1.07666,1.07763,1.07625,1.07700,10541.7002
06.12.2016 03:00:00.000,1.07700,1.07736,1.07291,1.07374,15231.0098
06.12.2016 04:00:00.000,1.07373,1.07533,1.07302,1.07334,13565.3398
06.12.2016 05:00:00.000,1.07334,1.07474,1.07270,1.07330,14805.7598
06.12.2016 06:00:00.000,1.07330,1.07438,1.07227,1.07338,16505.6094
06.12.2016 07:00:00.000,1.07338,1.07492,1.07231,1.07323,18504.3398
06.12.2016 08:00:00.000,1.07325,1.07390,1.07166,1.07168,14529.0596
06.12.2016 09:00:00.000,1.07167,1.07176,1.06986,1.07116,11809.1396
06.12.2016 10:00:00.000,1.07115,1.07180,1.07041,1.07084,7565.77
06.12.2016 11:00:00.000,1.07085,1.07178,1.07083,1.07163,6272.6899
06.12.2016 12:00:00.000,1.07162,1.07221,1.07135,1.07215,4944.29
06.12.2016 13:00:00.000,1.07213,1.07215,1.07156,1.07185,2721.1201
06.12.2016 14:00:00.000,1.07165,1.07209,1.07157,1.07170,1805.33
06.12.2016 15:00:00.000,1.07175,1.07235,1.07173,1.07186,5114.3799
06.12.2016 16:00:00.000,1.07185,1.07203,1.07125,1.07152,4716.8501
06.12.2016 17:00:00.000,1.07152,1.07268,1.07125,1.07199,4361.5601
06.12.2016 18:00:00.000,1.07199,1.07216,1.07172,1.07205,4328
06.12.2016 19:00:00.000,1.07203,1.07236,1.07193,1.07224,3777.55
06.12.2016 20:00:00.000,1.07225,1.07243,1.07177,1.07224,2409.46
06.12.2016 21:00:00.000,1.07225,1.07239,1.07170,1.07185,2997.0901
06.12.2016 22:00:00.000,1.07187,1.07272,1.07132,1.07174,3894.1399
06.12.2016 23:00:00.000,1.07174,1.07248,1.07110,1.07129,9114.9297
07.12.2016 00:00:00.000,1.07130,1.07326,1.07122,1.07259,13358.6201
07.12.2016 01:00:00.000,1.07258,1.07320,1.07196,1.07196,10146.5195
07.12.2016 02:00:00.000,1.07194,1.07285,1.07098,1.07152,10033.5303
07.12.2016 03:00:00.000,1.07151,1.07277,1.07137,1.07242,8601.1299
07.12.2016 04:00:00.000,1.07241,1.07375,1.07203,1.07318,8946.2002
07.12.2016 05:00:00.000,1.07317,1.07370,1.07255,1.07357,10908.3896
07.12.2016 06:00:00.000,1.07358,1.07468,1.07307,1.07427,12712.4404
07.12.2016 07:00:00.000,1.07426,1.07684,1.07397,1.07666,17627.3906
07.12.2016 08:00:00.000,1.07668,1.07676,1.07469,1.07580,13176.3096
07.12.2016 09:00:00.000,1.07577,1.07577,1.07415,1.07438,7447.6499
07.12.2016 10:00:00.000,1.07436,1.07591,1.07434,1.07531,6233.1602
07.12.2016 11:00:00.000,1.07538,1.07600,1.07479,1.07576,5171.6201
07.12.2016 12:00:00.000,1.07577,1.07671,1.07577,1.07627,4799.0698
07.12.2016 13:00:00.000,1.07626,1.07637,1.07496,1.07526,4088.8799
07.12.2016 14:00:00.000,1.07523,1.07577,1.07503,1.07572,1958.37
07.12.2016 15:00:00.000,1.07572,1.07598,1.07524,1.07592,2224.4099
07.12.2016 16:00:00.000,1.07591,1.07689,1.07530,1.07543,4020.55
07.12.2016 17:00:00.000,1.07543,1.07665,1.07488,1.07662,3976.8401
07.12.2016 18:00:00.000,1.07662,1.07742,1.07626,1.07708,5057.1299
07.12.2016 19:00:00.000,1.07707,1.07846,1.07696,1.07763,5839.6401
07.12.2016 20:00:00.000,1.07763,1.07781,1.07689,1.07736,3756.0701
07.12.2016 21:00:00.000,1.07736,1.07798,1.07698,1.07730,3632.27
07.12.2016 22:00:00.000,1.07730,1.07730,1.07630,1.07642,3129.48
07.12.2016 23:00:00.000,1.07642,1.07705,1.07586,1.07643,7060.46
08.12.2016 00:00:00.000,1.07643,1.07897,1.07602,1.07881,11974.1797
08.12.2016 01:00:00.000,1.07880,1.08052,1.07880,1.08021,10899.1299
08.12.2016 02:00:00.000,1.08021,1.08044,1.07879,1.07930,9911.46
08.12.2016 03:00:00.000,1.07931,1.07953,1.07821,1.07841,9556.8203
08.12.2016 04:00:00.000,1.07841,1.08734,1.07442,1.07517,20310.5195
08.12.2016 05:00:00.000,1.07518,1.07662,1.06393,1.06678,31476.1895
08.12.2016 06:00:00.000,1.06674,1.06790,1.06206,1.06297,32241
08.12.2016 07:00:00.000,1.06297,1.06362,1.06061,1.06150,20557.0391
08.12.2016 08:00:00.000,1.06152,1.06314,1.06020,1.06260,16320.5
08.12.2016 09:00:00.000,1.06258,1.06292,1.05973,1.06091,12582.7803
08.12.2016 10:00:00.000,1.06089,1.06169,1.06010,1.06041,7978.5898
08.12.2016 11:00:00.000,1.06042,1.06184,1.05989,1.06129,8532.7402
08.12.2016 12:00:00.000,1.06127,1.06237,1.06116,1.06156,9023.46
08.12.2016 13:00:00.000,1.06156,1.06178,1.06112,1.06144,4328.1899
08.12.2016 14:00:00.000,1.06145,1.06167,1.06058,1.06130,2075.52
08.12.2016 15:00:00.000,1.06136,1.06215,1.06125,1.06211,2652.0701
08.12.2016 16:00:00.000,1.06210,1.06210,1.06097,1.06166,4691.3599
08.12.2016 17:00:00.000,1.06167,1.06186,1.05895,1.05904,5435.0801
08.12.2016 18:00:00.000,1.05903,1.06042,1.05891,1.05992,4968.3999
08.12.2016 19:00:00.000,1.05993,1.06100,1.05950,1.06060,4130.7402
08.12.2016 20:00:00.000,1.06059,1.06087,1.06041,1.06074,1957.76
08.12.2016 21:00:00.000,1.06075,1.06162,1.06065,1.06162,2521.5701
08.12.2016 22:00:00.000,1.06168,1.06187,1.06108,1.06140,3296.6299
08.12.2016 23:00:00.000,1.06140,1.06296,1.06126,1.06204,9798.2002
09.12.2016 00:00:00.000,1.06208,1.06236,1.06074,1.06185,13272.2002
09.12.2016 01:00:00.000,1.06186,1.06287,1.06104,1.06257,10323.2598
09.12.2016 02:00:00.000,1.06256,1.06297,1.06091,1.06108,9404.3701
09.12.2016 03:00:00.000,1.06105,1.06129,1.05694,1.05756,13510.6396
09.12.2016 04:00:00.000,1.05757,1.05796,1.05506,1.05520,15053.6602
09.12.2016 05:00:00.000,1.05522,1.05805,1.05510,1.05751,17427.8906
09.12.2016 06:00:00.000,1.05750,1.05795,1.05528,1.05533,16503.7695
09.12.2016 07:00:00.000,1.05535,1.05552,1.05347,1.05348,18469.6191
09.12.2016 08:00:00.000,1.05351,1.05477,1.05336,1.05401,13657.0801
09.12.2016 09:00:00.000,1.05401,1.05443,1.05310,1.05399,10230.0195
09.12.2016 10:00:00.000,1.05398,1.05499,1.05394,1.05463,6109.7402
09.12.2016 11:00:00.000,1.05463,1.05544,1.05416,1.05534,5439.3301
09.12.2016 12:00:00.000,1.05532,1.05598,1.05487,1.05596,6144.8501
09.12.2016 13:00:00.000,1.05594,1.05611,1.05516,1.05591,3689.4199
09.12.2016 14:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 15:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 16:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 17:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 18:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 19:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 20:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 21:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 22:00:00.000,1.05591,1.05591,1.05591,1.05591,0
09.12.2016 23:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 00:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 01:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 02:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 03:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 04:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 05:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 06:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 07:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 08:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 09:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 10:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 11:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 12:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 13:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 14:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 15:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 16:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 17:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 18:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 19:00:00.000,1.05591,1.05591,1.05591,1.05591,0
10.12.2016 20:00:00.000,1.05591,1.05591,1.05591,1.05591,0
